Unnamed: 0,Make,Model,Variant,Ex-Showroom_Price,Displacement,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,City_Mileage,Highway_Mileage,Kerb_Weight,Ground_Clearance,Rear_Suspension,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Power,Torque,Odometer,Speedometer,Tachometer,Tripmeter,Seating_Capacity,Seats_Material,Type,Wheelbase,Start_/_Stop_Button,Audiosystem,Aux-in_Compatibility,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius,Multifunction_Display,Third_Row_AC_Vents,Ventilation_System,Auto-Dimming_Rear-View_Mirror,Hill_Assist,Gear_Indicator,Ambient_Lightning,Cargo/Boot_Lights,Drive_Modes,Engine_Immobilizer,High_Speed_Alert_System,Lane_Watch_Camera/_Side_Mirror_Camera,Passenger_Side_Seat-Belt_Reminder,Seat_Back_Pockets,Voice_Recognition,Walk_Away_Auto_Car_Lock,ABS_(Anti-lock_Braking_System),Headlight_Reminder,Adjustable_Headrests,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Compression_Ratio,Adjustable_Steering_Column,Other_Specs,Other_specs,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Android_Auto,Apple_CarPlay,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,Tyre_Pressure_Monitoring_System,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Recommended_Tyre_Pressure,Heated_Seats,Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,Automatic_Headlamps,Engine_Type,ASR_/_Traction_Control,Cruise_Control,USB_Ports,Heads-Up_Display,Welcome_Lights,Battery,Electric_Range
1069,Hyundai,Grand I10 Nios,Sportz Amt 1.2 Crdi, 790350,1186 ,Injection,37 litres,Diesel,1520 ,3805 ,1680 ,Hatchback,5.0,,,,,Coupled Torsion Beam Axle,165/70R14,165/70R14,Electric Power,All Windows,,,75PS@4000rpm,190NM@1750-2250RPM,Digital,"Analog, Digital",Analog,2,5.0,Fabric,Automatic,2450 mm,,CD Player with USB & Aux-in,Yes,"3 years / 100,000 Km of warranty**",Yes,Manual,256 litres,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,Digital,Manual,Analog + Digital,Yes,,Yes,,Fully automatic climate control,Yes,,Yes,,,Normal,Yes,Yes,,,Yes,Yes,,Yes,Yes,All Rows,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,,"Rake, Reach",,,Rear sensors,,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,,Manual Adjustment,,Yes,,,,,Yes,,,Yes,,,,Yes,,,,,,,,,
1070,Hyundai,Grand I10 Nios,Asta 1.2 Crdi, 804450,1186 ,Injection,37 litres,Diesel,1520 ,3805 ,1680 ,Hatchback,5.0,,,,,Coupled Torsion Beam Axle,175/60R15,175/60R15,Electric Power,All Windows,,Smart Key,75PS@4000rpm,190NM@1750-2250RPM,Digital,"Analog, Digital",Analog,2,5.0,Leather,Manual,2450 mm,Yes,CD Player with USB & Aux-in,Yes,"3 years / 100,000 Km of warranty**",Yes,Manual,256 litres,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,Digital,Manual,Analog + Digital,Yes,,Yes,,Fully automatic climate control,Yes,,Yes,,Yes,Normal,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,All Rows,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,,Rake,,,Rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,,Manual Adjustment,Yes,Yes,,,Yes,,Yes,,,Yes,,,,Yes,,,,,,,,,
1071,Hyundai,Xcent,S 1.2, 643769,1197 ,Injection,43 litres,Petrol,1520 ,3995 ,1660 ,Sedan,4.0,15.7 ,,,165 mm,Coupled Torsion Beam Axle,165/65R14,165/65R14,Electric Power,All Windows,,Remote,83PS@6000rpm,114Nm@6000rpm,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2425 mm,,USB & Aux-in,Yes,2 years / Unlimited Kms,Yes,"Internal, With Remote",407 litres,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,"3rd /4th Years / up to80,000 Kms (Whichever comes earlier)",Yes,Analog,Manual,Analog + Digital,Yes,5.2 meter,Yes,Not Applicable,Manual Air conditioning with cooling and heating,Yes,,Yes,,,,Yes,,,,,,,Yes,Yes,Second Row,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,,Rake,,,Rear sensors,Yes,Yes,,,,,,Yes,,Manual Adjustment,,Yes,,Cup Holders,,,Yes,,,,,,,,,,,,,,,,
1072,Hyundai,Xcent,S At 1.2, 733734,1197 ,Injection,43 litres,Petrol,1520 ,3995 ,1660 ,Sedan,4.0,15.7 ,,,165 mm,Coupled Torsion Beam Axle,165/65 R14,165/65 R14,Electric Power,All Windows,,Yes,82PS@6000rpm,114Nm@6000rpm,,,Yes,,5.0,Fabric,Automatic,2425 mm,,USB & Aux-in,Yes,,Yes,Internal,407 litres,,Yes,,Front,,Front & Rear,,,Yes,,Manual,Analog,Yes,,Yes,,Manual Air conditioning with cooling and heating,Yes,,,,,,Yes,,,,Yes,,,Yes,Yes,Second Row,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2.0,,Rake,,,,Yes,Yes,,,,Touch Sensitive,Yes,,,Manual Adjustment,,Yes,,,,,Yes,,,,,,,,,,,,,,,,
1073,Hyundai,Xcent,Sx 1.2, 705546,1197 ,Injection,43 litres,Petrol,1520 ,3995 ,1660 ,Sedan,4.0,15.7 ,,1100 kg,165 mm,Coupled Torsion Beam Axle,165/65R14,165/65R14,Electric Power,All Windows,,Remote,82PS@6000rpm,114Nm@6000rpm,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2425 mm,,USB & Aux-in,Yes,2 years / Unlimited Kms,Yes,"Internal, With Remote",407 litres,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,"3rd /4th Years / up to80,000 Kms (Whichever comes earlier)",Yes,Analog,Manual,Analog + Digital,Yes,4.7 meter,Yes,Not Applicable,Manual Air conditioning with cooling and heating,Yes,,Yes,,,,Yes,,,,,,,Yes,Yes,Second Row,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,,Rake,,,Rear sensors with camera,Yes,Yes,Yes,Yes,,Touch Sensitive,Multifunction Steering Wheel,Yes,,Manual Adjustment,Yes,Yes,,Cup Holders,,,Yes,,,,,,,,,,,,,,,,
1074,Hyundai,Xcent,Sx 1.2 (O), 782346,1197 ,Injection,43 litres,Petrol,1520 ,3995 ,1660 ,Sedan,4.0,15.7 ,,1100 kg,165 mm,Coupled Torsion Beam Axle,175/60R15,175/60R15,Electric Power,All Windows,,Smart Key,82PS@6000rpm,114Nm@6000rpm,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2425 mm,Yes,USB & Aux-in,Yes,2 years / Unlimited Kms,Yes,"Internal, With Remote",407 litres,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"3rd /4th Years / up to80,000 Kms (Whichever comes earlier)",Yes,Analog,Manual,Analog + Digital,Yes,4.7 meter,Yes,Not Applicable,Fully automatic climate control,Yes,,Yes,,,,Yes,,,,Yes,,,Yes,Yes,Second Row,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,,Rake,,,Rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,,Manual Adjustment,Yes,Yes,,Cup Holders,,,Yes,,,,,,,Yes,,,,,,,,,
1075,Hyundai,Xcent,S 1.2 Crdi, 742033,1120 ,Injection,43 litres,Diesel,1520 ,3995 ,1660 ,Sedan,4.0,19 ,,1100 kg,165 mm,Coupled Torsion Beam Axle,165/65R14,165/65R14,Electric Power,All Windows,,Remote,72PS@4000rpm,180Nm@1750rpm,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2425 mm,,USB & Aux-in,Yes,2 years / Unlimited Kms,Yes,"With Remote, Internal",407 litres,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,"3rd /4th Years / up to80,000 Kms (Whichever comes earlier)",Yes,Analog,Manual,Analog + Digital,Yes,4.7 meter,Yes,Not Applicable,Manual Air conditioning with cooling and heating,Yes,,Yes,,,,Yes,,,,,,,Yes,Yes,Second Row,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,,Rake,,,Rear sensors,Yes,Yes,,,,,Multifunction Steering Wheel,Yes,,Manual Adjustment,,Yes,,Cup Holders,,,Yes,,,Yes,,,,,,,,,,,,,
1076,Hyundai,Xcent,E, 581078,1197 ,Injection,43 litres,Petrol,1520 ,3995 ,1660 ,Sedan,4.0,15.7 ,,1100 kg,165 mm,Coupled Torsion Beam Axle,165/65R14,165/65R14,Electric Power,Only Front Windows,,,83PS@6000rpm,114Nm@6000rpm,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2425 mm,,Not on offer,,,,Internal,407 litres,,Yes,Digital,Front,Yes,Front & Rear,Yes,"3rd /4th Years / up to80,000 Kms (Whichever comes earlier)",,Analog,Manual,Analog + Digital,Yes,5.2 meter,Yes,Not Applicable,Manual Air conditioning with cooling and heating,Yes,,Yes,,,,Yes,,,,Yes,,,Yes,Yes,Second Row,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,,,,,,Yes,,,,,,,Yes,,,,,,Cup Holders,,,,,,,,,,,,,,,,,,,
1077,Hyundai,Xcent,Sx 1.2 Crdi, 798558,1120 ,Injection,43 litres,Diesel,1520 ,3995 ,1660 ,Sedan,4.0,19 ,,1100 kg,165 mm,Coupled Torsion Beam Axle,165/65R14,165/65R14,Electric Power,All Windows,,Remote,75PS@4000rpm,190NM@1750-2250RPM,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2425 mm,,USB & Aux-in,Yes,2 years / Unlimited Kms,Yes,"With Remote, Internal",407 litres,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,"3rd /4th Years / up to80,000 Kms (Whichever comes earlier)",Yes,Analog,Manual,Analog + Digital,Yes,4.7 meter,Yes,,Manual Air conditioning with cooling and heating,Yes,,Yes,,,,Yes,,,,,,,Yes,Yes,Second Row,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,,Rake,,,Rear sensors with camera,Yes,Yes,Yes,Yes,,Touch Sensitive,Multifunction Steering Wheel,Yes,,Manual Adjustment,Yes,Yes,,Cup Holders,,,Yes,,,Yes,,,,,,,,,,,,,
1078,Hyundai,Xcent,Sx 1.2 Crdi (O), 875358,1120 ,Injection,43 litres,Diesel,1520 ,3995 ,1660 ,Sedan,4.0,19 ,,1100 kg,165 mm,Coupled Torsion Beam Axle,175/60R15,175/60R15,Electric Power,All Windows,,Smart Key,72PS@4000rpm,190NM@1750-2250RPM,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2425 mm,Yes,CD Player with USB & Aux-in,Yes,2 years / Unlimited Kms,Yes,"With Remote, Internal",407 litres,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"3rd /4th Years / up to80,000 Kms (Whichever comes earlier)",Yes,Analog,Manual,Analog + Digital,Yes,4.7 meter,Yes,,Fully automatic climate control,,,Yes,,,,Yes,,,,Yes,,,Yes,Yes,Second Row,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,,Rake,,,Rear sensors with camera,Yes,Yes,,,,,Multifunction Steering Wheel,Yes,,Manual Adjustment,,Yes,,Cup Holders,,,Yes,,,,,,,Yes,,,,,,,,,
1079,Hyundai,Xcent,E Crdi, 673261,1197 ,Injection,43 litres,Diesel,1520 ,3995 ,1660 ,Sedan,4.0,19 ,,1100 kg,165 mm,Coupled Torsion Beam Axle,165/65R14,165/65R14,Electric Power,Only Front Windows,,,75PS@4000rpm,190NM@1750-2250RPM,Digital,Analog,Analog,2,5.0,Fabric,Manual,2425 mm,,Not on offer,,,,Internal,407 litres,,Yes,Digital,Front,Yes,Front & Rear,Yes,"3rd /4th Years / up to 1,00,000 Kms (Whichever comes earlier)",,Analog,Manual,Analog + Digital,Yes,5.2 meter,Yes,Not Applicable,Manual Air conditioning with cooling and heating,Yes,,Yes,,,,Yes,,,,Yes,,,Yes,Yes,Second Row,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,,,,,,Yes,,,,,,,Yes,,,,,,Cup Holders,,,Yes,,,,,,,,,,,,,,,,
1080,Nissan,Micra,Xl (O) Cvt, 662880,1198 ,Injection,41 litres,Petrol,1530 ,3825 ,1665 ,Hatchback,5.0,,,930 kg,154 mm,Torsion Beam,165/70 R14,165/70 R14,Electric Power,All Windows,,Remote,77PS@6000rpm,104Nm@4000rpm,Digital,Analog,Analog,Yes,5.0,Fabric,Automatic,2450 mm,,CD Player with USB & Aux-in,,24 months /50000 Kms (whichever comes first),Yes,Internal,251 litres,Yes,,Digital,Front,Yes,Front,Yes,2 years / 80000 Kms (years/distance whichever comes first),Yes,Digital,Manual,Analog + Digital,Yes,4.65 meter,Yes,Not Applicable,Manual Air conditioning with cooling and heating,,,Yes,,,,Yes,,,,,,,Yes,Yes,All Rows,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,9.8,Rake,,,Rear sensors,Yes,Yes,,,Yes,,Multifunction Steering Wheel,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,Nissan,Micra,Xv Cvt, 781686,1198 ,Injection,41 litres,Petrol,1530 ,3825 ,1665 ,Hatchback,5.0,,,,154 mm,Torsion Beam,175/60R15,175/60R15,Electric Power,All Windows,,Remote,77PS@6000rpm,104Nm@4400rpm,Digital,Analog,Analog,Yes,5.0,Fabric,Automatic,2450 mm,Yes,CD Player with USB & Aux-in,Yes,24 months /50000 Kms (whichever comes first),Yes,Internal,251 litres,Yes,,Digital,Front & Rear,Yes,Front,Yes,2 years / 80000 Kms (years/distance whichever comes first),Yes,Digital,Manual,Analog + Digital,Yes,4.65 meter,Yes,Not Applicable,Fully automatic climate control,,,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,9.8,Rake,,,Rear sensors with camera,Yes,Yes,,,,Touch Sensitive,Multifunction Steering Wheel,,Yes,Manual Adjustment,,,,,,,Yes,,,,,Yes,,,,,,,,,,,
1082,Nissan,Micra,Xld (O), 743504,1461 ,Injection,41 litres,Diesel,1525 ,3825 ,1665 ,Hatchback,5.0,,,,150 mm,Torsion Beam,165/70 R14,165/70 R14,Electric Power,All Windows,,Remote,64PS@4000rpm,160Nm@2000rpm,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2450 mm,,CD Player with USB & Aux-in,Yes,24 months /50000 Kms (whichever comes first),Yes,Internal,251 litres,Yes,,Digital,Front & Rear,Yes,Front & Rear,Yes,2 years / 80000 Kms (years/distance whichever comes first),Yes,Digital,Manual,Analog + Digital,Yes,4.65 meter,Yes,Not Applicable,Manual Air conditioning with cooling and heating,,,,,,,Yes,,,,,,,Yes,Yes,All Rows,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,,Rake,,,Rear sensors,Yes,Yes,,,,,Multifunction Steering Wheel,,Yes,,,,,,,,,,,,,,,,,,,,,,,,
1083,Nissan,Micra,Xvd, 812964,1461 ,Injection,41 litres,Diesel,1525 ,3825 ,1665 ,Hatchback,5.0,19.5 ,19.5 km/litre,1001 kg,150 mm,Torsion Beam,175/60R15,175/60R15,Electric Power,All Windows,,Remote,64PS@4000rpm,160Nm@2000rpm,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2450 mm,Yes,CD Player with USB & Aux-in,Yes,24 months /50000 Kms (whichever comes first),Yes,Internal,251 litres,Yes,,Digital,Front & Rear,Yes,Front,Yes,2 years / 80000 Kms (years/distance whichever comes first),Yes,Digital,Manual,Analog + Digital,Yes,4.65 meter,Yes,Not Applicable,Manual Air conditioning with cooling and heating,,,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,"Driver frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,2.0,,Rake,,,Rear sensors,Yes,Yes,,,,Touch Sensitive,Multifunction Steering Wheel,,Yes,Manual Adjustment,,,,,,,Yes,,,,,,,Yes,,,,,,,,,
1084,Mahindra,Bolero,Zlx, 942263,2523 ,Injection,60 litres,Diesel,1880 ,4107 ,1745 ,SUV,5.0,9.4 ,13.6 km/litre,1615 kg,180 mm,Ellipitical leaf springs,215/75R15,215/75R15,Yes,All Windows,,Remote,63PS@3200rpm,195Nm@1400-2200rpm,Digital,Digital,Digital,Yes,7.0,Fabric,Manual,2680 mm,,CD/MP3 Player,,2 years / Unlimited Kms,,Manual,1702 litres,Yes,Yes,Digital,Front,Yes,Front,Yes,2 Years/Unlimited Kms (Whichever comes earlier),Yes,Digital,Manual,Analog + Digital,Yes,5.8 meter,Yes,,Manual Air conditioning with cooling and heating,Yes,,,,,,Yes,,,,,,,,,,,Yes,,Yes,,,18:1,,,,,,,,,,,,,,,,,,Yes,,,,,,Yes,,,,,,,,,,,,,
1085,Mahindra,Bolero,Slx, 917055,2523 ,Injection,60 litres,Diesel,1880 ,4107 ,1745 ,SUV,5.0,12.3 ,15.5 km/litre,1615 kg,180 mm,Ellipitical leaf springs,215/75R15,215/75R15,Yes,All Windows,,Remote,63PS@3200rpm,195Nm@1400-2200rpm,Digital,Digital,Digital,Yes,7.0,Fabric,Manual,2680 mm,,CD/MP3 Player,,2 years / Unlimited Kms,,Manual,,Yes,Yes,Digital,Front,Yes,Front,Yes,2 Years/Unlimited Kms (Whichever comes earlier),Yes,Digital,Manual,Analog + Digital,Yes,5.8 meter,Yes,,Manual Air conditioning with cooling and heating,Yes,,,,,,Yes,,,,,,,,,,,Yes,,Yes,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,Yes,,,,,,,,,,,,,
1086,Mahindra,Bolero,Sle, 860720,2523 ,Injection,60 litres,Diesel,1880 ,4107 ,1745 ,SUV,5.0,12.3 ,15.5 km/litre,1615 kg,180 mm,Ellipitical leaf springs,215/75R15,215/75R15,Yes,,,,63PS@3200rpm,195Nm@1400-2200rpm,Digital,Digital,Digital,Yes,7.0,Fabric,Manual,2680 mm,,Not on offer,,2 years / Unlimited Kms,,Manual,,,Yes,Digital,Not on offer,Yes,,Yes,2 Years/Unlimited Kms (Whichever comes earlier),,Digital,Manual,Analog + Digital,Yes,5.8 meter,Yes,,Manual Air conditioning with cooling and heating,Yes,,,,,,Yes,,,,,,,,,,,Yes,,Yes,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,Yes,,,,,,,,,,,,,
1087,Mahindra,Bolero,Ex, 815883,2523 ,Injection,60 litres,Diesel,1910 ,4221 ,1745 ,SUV,5.0,9.4 ,13.6 km/litre,1615 kg,183 mm,Rigid leaf spring,215/75R15,215/75R15,,,,,63PS@3200rpm,195Nm@1400-2200rpm,Digital,Yes,Digital,Yes,7.0,Fabric,Manual,2794 mm,,Not on offer,,2 years / Unlimited Kms,,Manual,,,Yes,Digital,Not on offer,Yes,,Yes,2 Years/Unlimited Kms (Whichever comes earlier),,Digital,Manual,Analog + Digital,Yes,5.9 meter,Yes,,Manual Air conditioning with cooling and heating,Yes,,,,,,Yes,,,,,,,,,,,Yes,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,
1088,Mahindra,Bolero,Ex Non Ac, 773678,2523 ,Injection,60 litres,Diesel,1910 ,4221 ,1745 ,SUV,5.0,9.4 ,13.6 km/litre,1615 kg,183 mm,Rigid leaf spring,215/75R15,215/75R15,,,,,63PS@3200rpm,195Nm@1400-2200rpm,Digital,Yes,Digital,Yes,7.0,Fabric,Manual,2794 mm,,Not on offer,,2 years / Unlimited Kms,,Manual,,,Yes,Digital,Not on offer,Yes,,Yes,2 Years/Unlimited Kms (Whichever comes earlier),,Digital,Manual,Analog + Digital,Yes,5.9 meter,,,,Yes,,,,,,Yes,,,,,,,,,,,Yes,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,
1089,Maruti Suzuki,Ciaz,1.3L Alpha Smart Hybrid, 1102689,1248 ,Injection,43 litres,Diesel,1485 ,4490 ,1730 ,Sedan,4.0,28.09 ,,1105 kg,170 mm,Torsion Beam,195/55R16,195/55R16,Electric Power,All Windows,,Remote,89Bhp@4000RPM,200Nm@1750rpm,Digital,Analog,Analog,2,5.0,Leather,Manual,2650 mm,Yes,USB & Aux-in,Yes,2 years /40000 Kms (years/distance whichever comes first),Yes,"Internal, With Remote",510 litres,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Analog,Manual,Analog + Digital,Yes,5.4 meter,Yes,Not Applicable,Fully automatic climate control,Yes,,Yes,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,,"Rake, Reach",,,Rear sensors with camera,Yes,Yes,,,,Touch Sensitive,Multifunction Steering Wheel,Yes,,Manual Adjustment,Yes,Yes,,Cup Holders,,Yes,,,,Yes,Yes,,,Yes,Yes,,,Yes,,,,,
1090,Maruti Suzuki,Ciaz,1.3L Sigma Smart Hybrid, 919689,1248 ,Injection,43 litres,Diesel,1485 ,4490 ,1730 ,Sedan,4.0,28.09 ,,1105 kg,170 mm,Torsion Beam,185/65R15,185/65R15,Electric Power,All Windows,,Remote,89Bhp@4000RPM,200Nm@1750rpm,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2650 mm,,CD Player with USB & Aux-in,Yes,2 years /40000 Kms (years/distance whichever comes first),Yes,"Internal, With Remote",510 litres,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Analog,Manual,Analog + Digital,Yes,5.4 meter,Yes,Not Applicable,Manual Air conditioning with cooling and heating,Yes,,Yes,,,,Yes,,,,Yes,,,Yes,,All Rows,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,,Rake,,,Rear sensors,,Yes,,,,,Multifunction Steering Wheel,,,,,Yes,,Cup Holders,,,,,,,Yes,,,,,,,,,,,,
1091,Maruti Suzuki,Ciaz,1.3L Delta Smart Hybrid, 980689,1248 ,Injection,43 litres,Diesel,1485 ,4490 ,1730 ,Sedan,4.0,28.09 ,,1105 kg,170 mm,Torsion Beam,185/65R15,185/65R15,Electric Power,All Windows,,Remote,89Bhp@4000RPM,200Nm@1750rpm,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2650 mm,,CD Player with USB & Aux-in,Yes,2 years /40000 Kms (years/distance whichever comes first),Yes,"With Remote, Internal",510 litres,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Analog,Manual,Analog + Digital,Yes,5.4 meter,Yes,Not Applicable,Fully automatic climate control,Yes,,Yes,,,,Yes,,,,Yes,,,Yes,,All Rows,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,,"Rake, Reach",,,Rear sensors,,Yes,,,,,Multifunction Steering Wheel,,,Manual Adjustment,,Yes,,Cup Holders,,,,,,,Yes,,,,,,,Yes,,,,,
1092,Maruti Suzuki,Ciaz,1.3L Zeta Smart Hybrid, 1062689,1248 ,Injection,43 litres,Diesel,1485 ,4490 ,1730 ,Sedan,4.0,28.09 ,,1105 kg,170 mm,Torsion Beam,185/65R15,185/65R15,Electric Power,All Windows,,Remote,89Bhp@4000RPM,200Nm@1750rpm,Digital,Analog,Analog,2,5.0,Fabric,Manual,2650 mm,Yes,CD Player with USB & Aux-in,Yes,2 years /40000 Kms (years/distance whichever comes first),Yes,"With Remote, Internal",510 litres,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Analog,Manual,Analog + Digital,Yes,5.4 meter,Yes,Not Applicable,Fully automatic climate control,,,Yes,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,,Yes,2.0,,"Rake, Reach",,,Rear sensors with camera,Yes,Yes,,,,Yes,Multifunction Steering Wheel,Yes,,Manual Adjustment,,Yes,,Cup Holders,,,,,,Yes,Yes,,,,Yes,,,Yes,,,,,
1093,Maruti Suzuki,Ciaz,1.5L Sigma Smart Hybrid, 819689,1462 ,Injection,43 litres,Petrol,1485 ,4490 ,1730 ,Sedan,4.0,,,1010 kg,170 mm,Torsion Beam,185/65R15,185/65R15,Electric Power,All Windows,,Remote,103Bhp@6000rpm,138Nm@4400rpm,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2650 mm,,CD Player with USB & Aux-in,Yes,2 years /40000 Kms (years/distance whichever comes first),Yes,"Internal, With Remote",510 litres,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Analog,Manual,Analog + Digital,Yes,5.4 meter,Yes,Not Applicable,Manual Air conditioning with cooling and heating,Yes,,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,,Rake,,,Rear sensors,Yes,Yes,,,,,Multifunction Steering Wheel,,,,,Yes,,Cup Holders,,,,,,,Yes,,,,,,,,,,,,
1094,Maruti Suzuki,Ciaz,1.5L Delta Smart Hybrid, 881689,1462 ,Injection,43 litres,Petrol,1485 ,4490 ,1730 ,Sedan,4.0,,,1010 kg,170 mm,Torsion Beam,185/65R15,185/65R15,Electric Power,All Windows,,Remote,103Bhp@6000rpm,138Nm@4400rpm,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2650 mm,,CD Player with USB & Aux-in,Yes,2 years /40000 Kms (years/distance whichever comes first),Yes,"Internal, With Remote",510 litres,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Analog,Manual,Analog + Digital,Yes,5.4 meter,Yes,Not Applicable,Fully automatic climate control,Yes,,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,,Rake,,,Rear sensors,Yes,Yes,,,,,Multifunction Steering Wheel,,,Manual Adjustment,,Yes,,Cup Holders,,,,,,,Yes,,,,,,,Yes,,,,,
